cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
cause moment weight each everything choose imagine course buy natural care,Neutral,neutral,0.6,0.6
despite fill claim hit suggest generation among develop sea feeling article program area movement analysis these hope,Neutral,neutral,0.6,0.6
many again yeah old thousand identify perform choose,Neutral,neutral,0.6,0.6
treat light can free prepare this you bring phone reflect exactly firm,Neutral,neutral,0.6,0.6
something your adult campaign measure world these make left stage police behind pressure consumer parent reason dark talk seven,Neutral,neutral,0.6,0.6
computer care tough various believe stock near name,Neutral,neutral,0.6,0.6
next already writer wall show each film meet determine,Neutral,neutral,0.6,0.6
fact tree else into area marriage say face sign town minute there protect natural,Neutral,neutral,0.6,0.6
defense anyone again name industry each interview sea discuss south,Neutral,neutral,0.6,0.6
turn exist easy wonder which case campaign field all left anyone it evidence paper,Neutral,neutral,0.6,0.6
eight win scene government keep later else every apply,Neutral,neutral,0.6,0.6
east choice education consider agreement,Neutral,neutral,0.6,0.6
thank owner effort order article other like pass remember movie information tonight girl six prevent,Neutral,neutral,0.6,0.6
gas claim number wall happy college month whether half participant no rich congress response charge,Positive,joy,0.85,0.8
operation himself sort official note also window,Neutral,neutral,0.6,0.6
on stop building our try across short suffer while music usually,Neutral,neutral,0.6,0.6
pick paper difference information term medical many,Neutral,neutral,0.6,0.6
research focus new left radio last agent science become least mr result general cultural teach,Neutral,neutral,0.6,0.6
technology operation cold face popular day pm happy technology indicate his manage report spring situation nor color various career wait again dream,Positive,joy,0.85,0.8
live billion discover career beautiful either ever wonder push short weight only system,Neutral,neutral,0.6,0.6
data value family blue fire thousand stage responsibility candidate after employee,Neutral,neutral,0.6,0.6
since one could include record main form everything rich shake school health today born single sea upon,Neutral,neutral,0.6,0.6
listen safe nor meet side,Neutral,neutral,0.6,0.6
step nice out provide police drug car walk,Neutral,neutral,0.6,0.6
boy left respond decide movie oil away interview,Neutral,neutral,0.6,0.6
change tough show decision stuff debate area condition movie,Neutral,neutral,0.6,0.6
opportunity mouth voice building offer sign everybody factor body think understand direction feel anyone serious people,Neutral,neutral,0.6,0.6
option process national cover close commercial place consumer social,Neutral,neutral,0.6,0.6
involve ability wonder song garden rock camera skin suddenly nearly science per,Neutral,neutral,0.6,0.6
word pretty recognize relate catch entire marriage probably,Neutral,neutral,0.6,0.6
series worker what thought relate important many never shake herself tough amount management,Neutral,neutral,0.6,0.6
character together coach contain military majority leader sure note property including check star whole care meet guy machine,Neutral,neutral,0.6,0.6
majority appear list month area view drive recently theory purpose south tonight,Neutral,neutral,0.6,0.6
civil receive audience left edge information way fast within arm produce arm even under itself century give concern science produce,Neutral,neutral,0.6,0.6
let treat marriage race across lose both actually parent official between world work natural with,Neutral,neutral,0.6,0.6
attention turn politics eat someone religious above can identify property land inside,Neutral,neutral,0.6,0.6
admit voice road school people significant civil one professional chair that political,Neutral,neutral,0.6,0.6
painting morning debate exactly natural pattern choice gas country pretty meet wish green yourself through lead than message hospital figure,Neutral,neutral,0.6,0.6
rich free up take beyond table side similar show main point trouble wait food improve mean better set brother,Neutral,neutral,0.6,0.6
either article only system bag case song your behind conference performance,Neutral,neutral,0.6,0.6
too size lawyer peace home enjoy director nice daughter play marriage,Neutral,neutral,0.6,0.6
share reach exist resource according chair speak none large source so walk someone kind power let like them task,Neutral,neutral,0.6,0.6
anything executive marriage perhaps discover might word whole section child those school answer get everyone fly,Neutral,neutral,0.6,0.6
across form science sign above pay,Neutral,neutral,0.6,0.6
it whether consumer phone minute sort commercial,Neutral,neutral,0.6,0.6
can sell rise tonight management rise no whatever day her majority front daughter politics even themselves find quite action support real way,Negative,sadness,0.82,0.78
popular according simple article interest set method,Neutral,neutral,0.6,0.6
week trip realize information name at loss short tend occur some more weight see serious line section themselves hundred set,Neutral,neutral,0.6,0.6
week line save cold on open friend season star worker,Neutral,neutral,0.6,0.6
floor concern kind approach newspaper learn up do social guy what service,Neutral,neutral,0.6,0.6
sell every window tree something high action blue democratic,Neutral,neutral,0.6,0.6
city show phone there instead around realize its interesting wife large make deal yourself third model direction almost,Neutral,neutral,0.6,0.6
may condition son authority edge production would such your commercial,Neutral,neutral,0.6,0.6
yourself care education news remain both,Neutral,neutral,0.6,0.6
ten about of despite tonight drug popular leg significant win address trial business cost republican,Neutral,neutral,0.6,0.6
hand finally never month particular discover risk you operation first,Neutral,neutral,0.6,0.6
oil onto study care relate help purpose industry body mouth,Neutral,neutral,0.6,0.6
yet hope herself sort your project course direction meeting also down half bar rise quite less,Neutral,neutral,0.6,0.6
civil nearly garden finish actually lawyer consumer heavy couple various have central,Neutral,neutral,0.6,0.6
make state sometimes woman inside fish street under sit service campaign same else respond memory,Neutral,neutral,0.6,0.6
bill smile history move try could research red continue training whatever debate computer,Negative,sadness,0.82,0.78
ground cup your rich west learn century teach positive assume democratic peace laugh including simple,Neutral,neutral,0.6,0.6
whom east identify hospital know small really,Neutral,neutral,0.6,0.6
former dog star read guess play tell listen,Neutral,neutral,0.6,0.6
each wear recognize result nearly prevent better me west short whether would late,Neutral,neutral,0.6,0.6
so according nature what financial soldier other you section,Neutral,neutral,0.6,0.6
wife rule may address forget rest society property technology control want nice sure add range like high even seem off follow discuss address,Neutral,neutral,0.6,0.6
dog citizen minute war crime bit animal owner class try,Neutral,neutral,0.6,0.6
scene space society detail assume remember line fall leg training management yourself let,Neutral,neutral,0.6,0.6
mind general film rise reflect service now word standard teach cup sort term person start,Neutral,neutral,0.6,0.6
son only choose sometimes no billion act toward reflect agency direction party,Neutral,neutral,0.6,0.6
might tree health skill check message mind,Neutral,neutral,0.6,0.6
condition strong whole hard memory language nothing television,Neutral,neutral,0.6,0.6
only partner person marriage to start east budget produce information,Neutral,neutral,0.6,0.6
behind baby choose individual certainly nation much image among image way possible large difference song,Neutral,neutral,0.6,0.6
her impact side party send place agency size different effort take require writer room character animal thing,Neutral,neutral,0.6,0.6
meeting shake common assume financial simple dark school recognize address protect upon,Neutral,neutral,0.6,0.6
instead hot these continue skin else tv choose poor realize manage lawyer well some pressure against about dark itself really,Neutral,neutral,0.6,0.6
skin person key customer allow turn let republican picture system wish new throughout field military than exactly,Neutral,neutral,0.6,0.6
small partner move decision stuff tonight focus question couple growth man share leader vote performance,Neutral,neutral,0.6,0.6
bank base see final century draw specific instead every anything continue consider at building life man physical,Neutral,neutral,0.6,0.6
member many see after blue speak safe too outside behavior manager class trade maintain man likely box attention top safe fact something several training,Neutral,neutral,0.6,0.6
manage ok especially look task pretty whatever each player determine place house action push table list involve send rise loss,Negative,sadness,0.82,0.78
current call friend budget congress write any data capital miss the agreement year religious science step section,Neutral,neutral,0.6,0.6
watch television high very back left later door particularly,Neutral,neutral,0.6,0.6
paper degree ago shake check over mouth according structure rich few daughter suddenly take,Neutral,neutral,0.6,0.6
product mean act concern few together crime recently someone state over always area draw son,Neutral,neutral,0.6,0.6
reach describe professional growth office line,Neutral,neutral,0.6,0.6
interest product might relate choose control difficult off mention person health,Neutral,neutral,0.6,0.6
on choice that save oil beautiful,Neutral,neutral,0.6,0.6
matter write better follow policy yeah too yet any star team put gun environment dog responsibility arrive suggest mouth rather picture save,Neutral,neutral,0.6,0.6
participant media ask push have news war author difference make receive check artist democrat than technology move,Neutral,neutral,0.6,0.6
issue election power moment evening four reach pressure direction yes human include alone high air student nice pm reach tell doctor wait medical impact,Neutral,neutral,0.6,0.6
financial while out generation hospital real,Neutral,neutral,0.6,0.6
measure all operation on camera these theory look even run few never mrs add,Neutral,neutral,0.6,0.6
leader laugh who year chance your lot themselves official not rest seek watch exist tell news they,Neutral,neutral,0.6,0.6
bar perform later all professor tree how entire everything station likely act,Neutral,neutral,0.6,0.6
modern determine somebody parent very test relationship lay sound maintain him simple season,Neutral,neutral,0.6,0.6
week grow plan sport personal light note third rock tough political of course risk talk student,Neutral,neutral,0.6,0.6
growth suggest raise tend past next much if lawyer player sure attention truth performance industry leave traditional itself apply team between car,Neutral,neutral,0.6,0.6
share stand forget anyone arrive nearly black seek sport again continue among important leg but those prove growth better meet,Neutral,neutral,0.6,0.6
military service defense long station admit must perform wear a nothing south billion wind watch peace pick event wide,Neutral,neutral,0.6,0.6
field daughter hold eye rich value election always either significant save want,Neutral,neutral,0.6,0.6
high cost trial long culture drive last exactly who,Neutral,neutral,0.6,0.6
information point large thought trip both,Neutral,neutral,0.6,0.6
fight machine himself explain sense size foreign spring bring man song everybody every,Neutral,neutral,0.6,0.6
throughout be news several water,Neutral,neutral,0.6,0.6
detail question blue huge trip look recent year now you shake organization year too fear head when explain arrive,Neutral,neutral,0.6,0.6
several eye long value network realize southern middle board future,Neutral,neutral,0.6,0.6
government education race result officer area news catch stuff difference run shake,Neutral,neutral,0.6,0.6
popular win carry beat star since realize message include by research most maybe one,Neutral,neutral,0.6,0.6
adult business fish hear method to represent house front both leg everything hand late suggest compare find her amount,Neutral,neutral,0.6,0.6
western friend citizen reduce office magazine training grow guess mean back,Neutral,neutral,0.6,0.6
imagine trade heavy out listen work near wind many medical difficult participant occur mrs stage think suffer event really,Neutral,neutral,0.6,0.6
class eat issue maybe list travel entire kid generation themselves stand,Neutral,neutral,0.6,0.6
though name well important yes sometimes family strong course century long accept protect,Neutral,neutral,0.6,0.6
yard impact when try memory assume level ago draw since popular tree few many especially fill,Neutral,neutral,0.6,0.6
power television every when fill response raise particularly government stock room sound,Neutral,neutral,0.6,0.6
describe big notice traditional defense prove away wife road,Neutral,neutral,0.6,0.6
card country lose enter eight discover its project woman carry television respond million nation manager firm institution third film,Neutral,neutral,0.6,0.6
cold set owner beautiful serious interest garden increase,Neutral,neutral,0.6,0.6
up eight easy state modern stock find me hair compare local watch prove rest,Neutral,neutral,0.6,0.6
always nature another although result vote money tell season manager last assume remain everything,Neutral,neutral,0.6,0.6
direction executive strategy leg southern understand should national,Neutral,neutral,0.6,0.6
six detail usually culture join return similar artist executive guess admit side because sound per truth home mention in across pass,Neutral,neutral,0.6,0.6
character near population behavior eye occur audience stay green finish have bring gun quickly month coach cost interest story miss son,Neutral,neutral,0.6,0.6
would always policy machine half night become since though family,Neutral,neutral,0.6,0.6
no worry old political lose not painting brother pressure trade various forget describe live before area,Neutral,neutral,0.6,0.6
process country such prevent determine away citizen open task body cause american likely girl,Neutral,neutral,0.6,0.6
option yet heart field such visit training she business cause,Neutral,neutral,0.6,0.6
report behind federal avoid child necessary participant mind beyond,Neutral,neutral,0.6,0.6
better country president already myself create any past candidate office,Neutral,neutral,0.6,0.6
traditional car chance conference computer past great what follow method ahead,Positive,joy,0.85,0.8
address too morning money two among lot challenge candidate condition hope claim,Neutral,neutral,0.6,0.6
movie industry nation include check catch onto production girl plant raise,Neutral,neutral,0.6,0.6
himself forward stage where explain international person end help protect sit surface,Neutral,neutral,0.6,0.6
toward north hand eight spend word college maybe lose test increase wind force professional see,Neutral,neutral,0.6,0.6
beyond care break animal something to clear various leader she find line quality,Neutral,neutral,0.6,0.6
rise successful he describe by word product allow from sense become method sea more teach involve,Neutral,neutral,0.6,0.6
newspaper town college down common minute military deal front beat return film itself charge,Neutral,neutral,0.6,0.6
situation attack score unit result,Neutral,neutral,0.6,0.6
interview cause national property sure order near,Neutral,neutral,0.6,0.6
since seven sense see way care success food direction leader who yes project father,Neutral,neutral,0.6,0.6
source professor officer cover art group administration visit apply event everything last within movie church her,Neutral,neutral,0.6,0.6
every quickly enough real agreement would again yes together these,Neutral,neutral,0.6,0.6
politics majority minute store move amount truth turn job chair blue point remain determine,Neutral,neutral,0.6,0.6
home yard require last war piece bag maintain land list be full less management care behind,Neutral,neutral,0.6,0.6
show only government mr yeah let fly have the tax natural imagine team course create above,Neutral,neutral,0.6,0.6
add give store moment talk able happen field doctor long option baby vote none require somebody choose field,Neutral,neutral,0.6,0.6
inside focus development laugh environmental much my yet loss,Neutral,neutral,0.6,0.6
international hundred forward little pressure town different wait explain either door physical no front building candidate before,Neutral,neutral,0.6,0.6
thank foreign cultural student change investment of budget too hotel unit whose race eye employee yet hair,Neutral,neutral,0.6,0.6
night site throw wear radio into vote official day nearly perform can report,Neutral,neutral,0.6,0.6
also somebody season player boy four no travel exactly tell generation practice teach,Neutral,neutral,0.6,0.6
into his study even get wife surface buy sing order be road,Neutral,neutral,0.6,0.6
place pick her particularly name book music choice purpose,Neutral,neutral,0.6,0.6
how performance turn their line health east notice anyone pattern space,Neutral,neutral,0.6,0.6
these man late way many both either what realize political when mean,Neutral,neutral,0.6,0.6
institution believe according operation commercial every work develop happen effort college character represent wind actually sea,Neutral,neutral,0.6,0.6
left someone boy position any trial partner trade couple north,Neutral,neutral,0.6,0.6
body high bank bank size decision down wish help garden,Neutral,neutral,0.6,0.6
such decade daughter energy beautiful strategy people send them since chance science themselves admit color,Neutral,neutral,0.6,0.6
poor ability wall rather leave fish front party ahead about,Neutral,neutral,0.6,0.6
her plant fly available popular seat themselves tree economy which mind their,Neutral,neutral,0.6,0.6
system once crime meeting able good unit try person each news child five store activity him public,Positive,joy,0.85,0.8
all eat if ability republican simple win start their size,Neutral,neutral,0.6,0.6
paper create very oil close music both future approach piece success different music yes,Neutral,neutral,0.6,0.6
you stage position tend summer wish,Neutral,neutral,0.6,0.6
movement amount civil provide want manage that dog despite property day blue animal increase reason weight until generation,Neutral,neutral,0.6,0.6
against operation door key around cut nothing work arm statement,Neutral,neutral,0.6,0.6
child morning i have meeting allow player build theory fine recognize performance skill evidence rule sure soon we right develop doctor their company,Neutral,neutral,0.6,0.6
rest consumer student industry wide reveal,Neutral,neutral,0.6,0.6
executive particularly until administration idea summer these if across politics chair control six tell without visit option west surface dog boy,Neutral,neutral,0.6,0.6
surface service effort suggest student boy medical president attorney understand off,Neutral,neutral,0.6,0.6
win hospital relate imagine share knowledge energy relate sing work,Neutral,neutral,0.6,0.6
long view beautiful high community some wonder fish out campaign next trial this protect,Neutral,neutral,0.6,0.6
both guy charge against draw dream ok individual every point say everything not question arrive current history modern,Neutral,neutral,0.6,0.6
product rise among north hour determine method spend subject east,Neutral,neutral,0.6,0.6
huge effort rise direction number firm condition camera agree expert speech,Neutral,neutral,0.6,0.6
important discover magazine especially middle town significant forget off,Neutral,neutral,0.6,0.6
street probably risk what if year drop stop brother offer determine painting meet lose instead become,Neutral,neutral,0.6,0.6
feeling start season above rest card piece factor,Neutral,neutral,0.6,0.6
traditional voice scientist ready trade citizen agreement usually thus detail wide high morning specific eye car teacher quality few fund,Neutral,neutral,0.6,0.6
democrat tend behind believe at key to yourself of thus easy hear president shake financial foreign office other beat claim,Neutral,neutral,0.6,0.6
late it past region various say strategy pull you election say entire success plant go identify shoulder organization eat institution food,Neutral,neutral,0.6,0.6
throughout catch toward receive weight happy theory relate provide like old hit paper,Positive,joy,0.85,0.8
drug win other necessary agree make behind political heart edge happy information participant its home her cause threat strong coach drive,Positive,joy,0.85,0.8
least customer music table send back civil friend short,Neutral,neutral,0.6,0.6
action night service about write law son else individual home,Neutral,neutral,0.6,0.6
really hand speech if community organization effort shoulder return choice,Neutral,neutral,0.6,0.6
son maintain information indeed third the baby imagine democrat without sit million well practice rest card assume,Neutral,neutral,0.6,0.6
myself service party quite pattern where well write trip beyond perform whose argue opportunity whatever,Negative,sadness,0.82,0.78
serve college because away region enjoy rise central miss far,Neutral,neutral,0.6,0.6
still month rise special there month forward money alone tell include plan middle beat someone scene national heavy,Neutral,neutral,0.6,0.6
easy box far drive mr lay several defense house thought subject enjoy finish,Neutral,neutral,0.6,0.6
side lose i different money agree fly and performance name approach possible,Neutral,neutral,0.6,0.6
represent want item sport site identify according early science worry adult sometimes college,Neutral,neutral,0.6,0.6
on paper threat concern tough paper common budget charge who,Neutral,neutral,0.6,0.6
lay clear turn include dream available get camera happen,Neutral,neutral,0.6,0.6
also however staff couple environmental you determine oil respond experience,Neutral,neutral,0.6,0.6
tell option despite cold compare with save teach commercial above president case upon necessary serve three clearly society,Neutral,neutral,0.6,0.6
but red avoid research receive determine room soon area ahead if admit style respond part,Neutral,neutral,0.6,0.6
hotel baby pm political yes impact leave term reduce away up fire long message federal meeting order student trade,Neutral,neutral,0.6,0.6
word possible development push outside current perhaps thousand significant,Neutral,neutral,0.6,0.6
south from nice base control service all oil main like,Neutral,neutral,0.6,0.6
society goal wind discuss movie economy positive,Neutral,neutral,0.6,0.6
method free medical art teach various especially national others floor,Neutral,neutral,0.6,0.6
hair that which it stage more down check to popular local fill great mention speak page deal sit despite price,Positive,joy,0.85,0.8
action voice you born increase scene lawyer rock impact,Neutral,neutral,0.6,0.6
conference culture mention do focus and relate occur from go and environment,Neutral,neutral,0.6,0.6
by away military north might wear listen knowledge enjoy say,Neutral,neutral,0.6,0.6
bed low almost lead test collection one institution friend loss who join station unit,Neutral,neutral,0.6,0.6
what series make pressure administration network common american first,Neutral,neutral,0.6,0.6
those personal follow marriage where message effect,Neutral,neutral,0.6,0.6
husband education reveal every eye soon view second perform value work else expert make,Neutral,neutral,0.6,0.6
toward long hard certainly old well perform face both reduce manage there,Neutral,neutral,0.6,0.6
nature herself they low those sure movie since we strategy better hospital seven cold maybe newspaper,Neutral,neutral,0.6,0.6
make nearly cut often of just anything out feel quality amount account drug difference population rock learn popular,Neutral,neutral,0.6,0.6
i bar lead tv scene to culture unit stage necessary health dog gas never kid big allow little war election right,Neutral,neutral,0.6,0.6
from doctor six show song back region image article recent avoid,Neutral,neutral,0.6,0.6
point seat front situation stay wall candidate catch material hot,Neutral,neutral,0.6,0.6
stop stage record character today goal picture example foot sound brother former work within we,Neutral,neutral,0.6,0.6
sister ok improve myself good great grow management someone that employee trip appear rule step food base state,Positive,joy,0.85,0.8
us truth number decade guess,Neutral,neutral,0.6,0.6
yet myself market too maintain south sister for,Neutral,neutral,0.6,0.6
citizen feel design important all interest picture,Neutral,neutral,0.6,0.6
lay first theory service return professor effort contain campaign bed city lay say place court stop well worker,Neutral,neutral,0.6,0.6
kid how hit property control best assume possible republican religious worry boy cost public bring administration tree,Positive,joy,0.85,0.8
middle point action sister cut edge into knowledge though toward practice send purpose perhaps,Neutral,neutral,0.6,0.6
life him agreement response college kind next speech sometimes,Neutral,neutral,0.6,0.6
wall course save everything represent alone attention same within late purpose focus standard mouth cut avoid,Neutral,neutral,0.6,0.6
identify as civil statement at listen experience represent south choice establish drop peace worry reduce couple,Neutral,neutral,0.6,0.6
project growth side newspaper which anything thank hair quality well hotel economy service front wall,Neutral,neutral,0.6,0.6
school prevent in event adult through of message heavy choose contain cup wish skin find government treat yeah,Neutral,neutral,0.6,0.6
town various light foot old already should statement american analysis enjoy hotel director,Neutral,neutral,0.6,0.6
major wide per produce society myself weight indicate statement ten home,Neutral,neutral,0.6,0.6
build every pick might politics suggest wear machine dog thank,Neutral,neutral,0.6,0.6
ten market natural seven activity take argue me,Neutral,neutral,0.6,0.6
worker actually protect camera stand have specific current among investment laugh return position town firm or seek step,Neutral,neutral,0.6,0.6
floor relate partner board far someone believe like writer surface seem,Neutral,neutral,0.6,0.6
billion camera group very above above turn beat food box safe phone particular onto true officer forget,Neutral,neutral,0.6,0.6
guy along few describe market similar cold knowledge stop in manage yet election practice full good,Positive,joy,0.85,0.8
page allow establish claim imagine office morning participant range among rock this,Neutral,neutral,0.6,0.6
go really operation impact garden family kid most hair development,Neutral,neutral,0.6,0.6
song lay gun community left he american message establish memory toward benefit rather world center mission conference,Neutral,neutral,0.6,0.6
maybe not property father physical figure scientist also baby amount forget single,Neutral,neutral,0.6,0.6
environment sea describe learn else with seek upon water lot about,Neutral,neutral,0.6,0.6
candidate professional suddenly weight rich big,Neutral,neutral,0.6,0.6
ability whom car or two cold never white hot,Neutral,neutral,0.6,0.6
all argue air address dinner onto pm small bag middle base safe when various finish mean,Neutral,neutral,0.6,0.6
affect final while someone garden pm black common federal physical court down front,Neutral,neutral,0.6,0.6
high speech billion eat somebody surface late home hospital safe early quality knowledge police study,Neutral,neutral,0.6,0.6
assume analysis government easy exist billion know knowledge whether newspaper probably already well daughter at reason discover song center evening,Neutral,neutral,0.6,0.6
different development song blue form news west share manage cultural,Neutral,neutral,0.6,0.6
big source government worker enjoy very affect go in above two such,Neutral,neutral,0.6,0.6
reason letter song board close general pass political top during me various around probably reason rock green under,Neutral,neutral,0.6,0.6
bed mind against economic front reveal situation white increase store blue herself position writer need road line,Neutral,neutral,0.6,0.6
from within quickly explain difficult catch sister land water remember stock sometimes leg why knowledge just describe,Neutral,neutral,0.6,0.6
factor cut accept election myself least another detail order hour bank hear,Neutral,neutral,0.6,0.6
center myself thing mean central pay trial coach cultural together house clear occur,Neutral,neutral,0.6,0.6
agency will everything interest daughter child market watch country toward,Neutral,neutral,0.6,0.6
other benefit candidate response save certainly hear follow finish,Neutral,neutral,0.6,0.6
real during price the note particularly behind believe sit determine plan necessary,Neutral,neutral,0.6,0.6
social activity rise role stock rest white between put audience worry will,Neutral,neutral,0.6,0.6
seek part our trouble stop size weight about seven although road year accept along,Neutral,neutral,0.6,0.6
consumer cell with while marriage like model why debate husband industry poor foot risk sense create,Neutral,neutral,0.6,0.6
close herself against question race church would provide film center use you audience,Neutral,neutral,0.6,0.6
force create everybody draw century head including detail system campaign social,Neutral,neutral,0.6,0.6
he price itself show option different establish husband glass impact election pull issue far begin final really,Neutral,neutral,0.6,0.6
same box strategy reduce sure american cost claim citizen form save,Neutral,neutral,0.6,0.6
campaign employee gun use star attack left friend hour than information magazine,Neutral,neutral,0.6,0.6
reduce gas care image account else expert fly have low about collection thus,Neutral,neutral,0.6,0.6
thought similar treatment peace really everybody yet then nation,Neutral,neutral,0.6,0.6
him eye available north material property night leg who story seat these need sing glass head,Neutral,neutral,0.6,0.6
inside store can drive guess one lose store game when,Neutral,neutral,0.6,0.6
institution not answer military success east onto positive bring environment entire deep,Neutral,neutral,0.6,0.6
support trip listen number couple debate full however try investment lot put than prevent for unit say,Neutral,neutral,0.6,0.6
run top participant make once both let head tonight almost maybe student gun bill professor group republican at visit employee ball hospital ahead management keep,Neutral,neutral,0.6,0.6
know different week research son threat shoulder ever,Neutral,neutral,0.6,0.6
him where able real one state major magazine hear religious because cause class,Neutral,neutral,0.6,0.6
total happen soldier current sense attorney deep such,Neutral,neutral,0.6,0.6
whole answer the become water number keep campaign because special bar believe tell laugh american type family,Neutral,neutral,0.6,0.6
something help national land no business talk suffer,Neutral,neutral,0.6,0.6
sing rule recent hear read recently around we another son three miss,Neutral,neutral,0.6,0.6
fact technology western effort art interview experience cell toward finally assume,Neutral,neutral,0.6,0.6
issue federal world recently discuss piece thought see toward than,Neutral,neutral,0.6,0.6
form discuss law put but agree political require avoid debate after forget technology,Neutral,neutral,0.6,0.6
clearly board ago group single friend your hotel car within easy likely across experience him nothing politics,Neutral,neutral,0.6,0.6
still among street question necessary create mention two our build owner,Neutral,neutral,0.6,0.6
story their or anything some against where dark feel agree foreign let,Neutral,neutral,0.6,0.6
card experience opportunity including attention court these may fight cut different own administration fund issue sell specific model camera indeed to,Neutral,neutral,0.6,0.6
receive customer west article represent glass candidate perform occur year lawyer street,Neutral,neutral,0.6,0.6
work activity past instead add partner success personal difference perhaps drive central party green enough why accept opportunity without,Neutral,neutral,0.6,0.6
class boy politics expert language those avoid want wall about various ground,Neutral,neutral,0.6,0.6
break couple happen school economy officer once important respond project away success blood group,Neutral,neutral,0.6,0.6
several heavy consumer public parent culture summer ground life stay stand four,Neutral,neutral,0.6,0.6
event build black this less simply point even happy read magazine treat model hundred gas low usually family important community force eight central wonder,Positive,joy,0.85,0.8
firm total need indeed plan performance offer change a understand agency throughout offer,Neutral,neutral,0.6,0.6
product practice may structure police cost laugh goal many focus collection find significant first wrong whatever bank vote campaign,Negative,sadness,0.82,0.78
about street as kid model when write ground,Neutral,neutral,0.6,0.6
development memory official past break force,Neutral,neutral,0.6,0.6
seat with school account reality young box recognize can threat listen institution few later thousand worker discuss,Neutral,neutral,0.6,0.6
view since your air new store another meet may suffer over step occur herself address view,Neutral,neutral,0.6,0.6
year network into do approach serious knowledge nature tax then,Neutral,neutral,0.6,0.6
yard personal door camera amount seem reveal citizen value role customer wall system police help play speech onto middle lose interview their yard decade various,Neutral,neutral,0.6,0.6
then detail nothing big light prevent yard both factor need believe yet reduce woman eye,Neutral,neutral,0.6,0.6
design career put religious watch situation save other call attention return theory paper spring role more director treatment suffer,Neutral,neutral,0.6,0.6
enjoy like best news meet they tonight can,Positive,joy,0.85,0.8
nation respond natural summer ahead she rather everyone dog remain country hand probably listen visit film health now follow loss,Neutral,neutral,0.6,0.6
order though later where center free why improve,Neutral,neutral,0.6,0.6
the republican tv new leader any marriage others,Neutral,neutral,0.6,0.6
institution computer goal item early rate,Neutral,neutral,0.6,0.6
box such interesting republican kitchen college career require popular involve,Neutral,neutral,0.6,0.6
along current discover today able country democratic late bed evidence audience production,Neutral,neutral,0.6,0.6
camera note item student marriage view best work enough while respond,Positive,joy,0.85,0.8
reveal animal to region key really resource single,Neutral,neutral,0.6,0.6
recent and newspaper amount right behind perform receive child nation,Neutral,neutral,0.6,0.6
team project administration report few mother ago amount issue perhaps owner base statement partner mention,Neutral,neutral,0.6,0.6
hand rate per artist scientist sit ten any feeling practice,Neutral,neutral,0.6,0.6
water surface direction movie author teacher task people full there people,Neutral,neutral,0.6,0.6
group recent study face before fly including event for he reflect model magazine dark artist,Neutral,neutral,0.6,0.6
billion tend cultural thousand very per air war blood recent health,Neutral,neutral,0.6,0.6
address law human store save best third,Positive,joy,0.85,0.8
write language floor about decade station mr chance,Neutral,neutral,0.6,0.6
car question bill go unit side important other both pattern my,Neutral,neutral,0.6,0.6
nothing lead successful war second series entire eye sound itself fight pay spring effort improve you center dream job term be arrive,Neutral,neutral,0.6,0.6
operation interview back experience trip central try western,Neutral,neutral,0.6,0.6
hand likely arrive since cut to magazine mrs western young new pay,Neutral,neutral,0.6,0.6
fine power stuff event actually not author best eight hand appear home exactly let pull offer line even minute,Positive,joy,0.85,0.8
agree husband none available couple approach result per recognize purpose,Neutral,neutral,0.6,0.6
different side crime reach soon money maybe sister music would,Neutral,neutral,0.6,0.6
mouth half reduce before ask herself seven local listen american hospital suggest something,Neutral,neutral,0.6,0.6
story few politics agent left learn economy beyond information environment dinner tree cold expert provide,Neutral,neutral,0.6,0.6
sport how cup audience officer future,Neutral,neutral,0.6,0.6
activity democrat ever everybody democrat down respond present continue professional school from charge lose finally hotel general property compare look,Neutral,neutral,0.6,0.6
never attention shake get wear despite who rise bank nice forget rule choose still although trial specific rate mission,Neutral,neutral,0.6,0.6
determine among turn forward stay east director do far you culture east fire politics movement store,Neutral,neutral,0.6,0.6
store share view where system do ok thing despite car chance network not treatment movement,Neutral,neutral,0.6,0.6
wonder energy several stage teach central material himself growth anyone trip cut attention,Neutral,neutral,0.6,0.6
three deal tree small billion offer leader mention see race,Neutral,neutral,0.6,0.6
despite two focus economic himself fact research north feel guess any authority,Neutral,neutral,0.6,0.6
thank knowledge single claim just country focus send,Neutral,neutral,0.6,0.6
improve knowledge his nearly goal collection strong growth continue draw,Neutral,neutral,0.6,0.6
art space short sing growth three owner line republican cut stock,Neutral,neutral,0.6,0.6
detail through exactly think true level shake certain again improve,Neutral,neutral,0.6,0.6
customer feeling room team up any board understand claim inside how part,Neutral,neutral,0.6,0.6
that poor heavy show own sea hold rise people tell expert maintain sort bed,Neutral,neutral,0.6,0.6
role push know particular leader official yard blue,Neutral,neutral,0.6,0.6
room among once style dog matter investment hard operation long career station medical finish move hear,Neutral,neutral,0.6,0.6
culture charge south plant meeting show spring,Neutral,neutral,0.6,0.6
level different happen water research treatment have reveal him no discussion party final kitchen adult collection away,Neutral,neutral,0.6,0.6
example give yeah determine hour statement herself sort live none day inside test benefit attorney,Neutral,neutral,0.6,0.6
modern sure hospital large follow note that religious responsibility gas,Neutral,neutral,0.6,0.6
statement million support what what scene build parent never history though go,Neutral,neutral,0.6,0.6
