cleaned_text,sentiment,emotion,sentiment_conf,emotion_conf
analysis first high design occur budget born statement resource economy leader road,Neutral,neutral,0.6,0.6
most test wide mean national upon room marriage other next white recently green doctor action gun truth skin something east,Neutral,neutral,0.6,0.6
mouth force three call minute line red mouth natural,Neutral,neutral,0.6,0.6
wear teacher might population power care baby she wish letter show today late hotel manager community out,Neutral,neutral,0.6,0.6
law stuff evening method age,Neutral,neutral,0.6,0.6
all choose management reach rise yeah trip small who both enjoy,Neutral,neutral,0.6,0.6
month this ask degree bank vote national indicate investment lot animal control,Neutral,neutral,0.6,0.6
four day pick tough sure of wait least marriage assume candidate decade occur,Neutral,neutral,0.6,0.6
adult remember kind win beautiful meeting daughter better create community,Neutral,neutral,0.6,0.6
impact special information indicate military suddenly usually look little back attorney operation citizen it finally meeting you,Neutral,neutral,0.6,0.6
down conference off skin resource hair stop themselves decision study newspaper star treat begin husband,Neutral,neutral,0.6,0.6
where stage watch get sure claim key quality against garden,Neutral,neutral,0.6,0.6
lay about best eight into challenge man protect long risk near sit born my act reality long,Positive,joy,0.85,0.8
represent exist appear information choose table whatever above prove perhaps sound,Negative,sadness,0.82,0.78
hotel wide tough positive ago step foot agreement sister recent house religious,Neutral,neutral,0.6,0.6
treat attorney million walk product amount party game early near only do recognize ability always hotel season guy huge,Neutral,neutral,0.6,0.6
drive fill chance author industry describe pm last skill writer scene condition rule admit rise individual public high source,Neutral,neutral,0.6,0.6
company always name fear not someone tend degree name later,Neutral,neutral,0.6,0.6
resource various think matter sea table recognize strategy activity month case suddenly significant hand,Neutral,neutral,0.6,0.6
party cause per know before name sell radio truth paper small play marriage sister entire college whole,Neutral,neutral,0.6,0.6
need let where executive when total arrive particularly city its each store step level story republican seven technology challenge participant health,Neutral,neutral,0.6,0.6
season summer investment with improve strategy responsibility clearly truth head worry listen table very democrat,Neutral,neutral,0.6,0.6
sure official in political series gas between decade tonight message,Neutral,neutral,0.6,0.6
safe each lead region reduce audience guy staff value yet anyone,Neutral,neutral,0.6,0.6
growth manager like they character no less house feel light,Neutral,neutral,0.6,0.6
available wide tax computer political must anything measure public relate score,Neutral,neutral,0.6,0.6
tell usually southern enter training mention item change produce fire involve huge such,Neutral,neutral,0.6,0.6
public international wait fund beat blue benefit and face tell around nature group major structure,Neutral,neutral,0.6,0.6
institution word by investment stand add theory enter east condition affect appear region,Neutral,neutral,0.6,0.6
think agreement space threat student nor town several visit,Neutral,neutral,0.6,0.6
red identify million fire old tell onto movie threat head agree door open time late dream main,Neutral,neutral,0.6,0.6
data eye control green view reason simple pattern industry themselves,Neutral,neutral,0.6,0.6
democrat matter discussion energy cause measure religious away tree participant car,Neutral,neutral,0.6,0.6
become property skill change citizen game any more former,Neutral,neutral,0.6,0.6
thank rock his body treat nearly six,Neutral,neutral,0.6,0.6
maintain cut concern large bill sort defense now sit soldier without town its,Neutral,neutral,0.6,0.6
thing then unit simply modern one serve grow local learn vote no oil foreign various,Neutral,neutral,0.6,0.6
scene campaign modern skin even authority interest opportunity choose high about security sport center key,Neutral,neutral,0.6,0.6
respond option fine consider much policy there team save agreement forget trip body of ready like quality them,Neutral,neutral,0.6,0.6
him dark staff popular speak north recently their management once near understand first challenge season food give ten,Neutral,neutral,0.6,0.6
sense defense attention though in generation computer visit everything side think,Neutral,neutral,0.6,0.6
citizen space environment financial,Neutral,neutral,0.6,0.6
green before which huge program majority some control interest than voice government,Neutral,neutral,0.6,0.6
hair performance main by recent value wide network process move,Neutral,neutral,0.6,0.6
effort city accept minute dog what understand home mrs speak president should no past guy fly create,Neutral,neutral,0.6,0.6
car address win national black stage kid home guess population safe admit recently,Neutral,neutral,0.6,0.6
fact computer common once instead level likely among community can well once,Neutral,neutral,0.6,0.6
last become democratic deal gas available listen front whose cut report capital fight approach road history return success buy,Neutral,neutral,0.6,0.6
guess sister put also several father share civil clearly,Neutral,neutral,0.6,0.6
building coach situation news beat,Neutral,neutral,0.6,0.6
management officer firm institution go require onto tend test now collection human carry economic,Neutral,neutral,0.6,0.6
deal them our thought usually mother manager animal move occur authority phone film if become,Neutral,neutral,0.6,0.6
fish tonight among close sing marriage condition apply,Neutral,neutral,0.6,0.6
each factor quickly simple if,Neutral,neutral,0.6,0.6
call site pressure which door scientist option opportunity scene evening forward learn,Neutral,neutral,0.6,0.6
future majority bill edge while more something need put serve approach record look,Neutral,neutral,0.6,0.6
herself few author no treat decision resource yourself different better father theory key energy green,Neutral,neutral,0.6,0.6
ground many wait safe close radio book institution whether involve morning pattern writer evening employee doctor,Neutral,neutral,0.6,0.6
event doctor crime garden my region well resource ground item indeed,Neutral,neutral,0.6,0.6
mr find team child live candidate sign,Neutral,neutral,0.6,0.6
entire this usually structure hold letter it executive already,Neutral,neutral,0.6,0.6
appear put leave itself onto serve,Neutral,neutral,0.6,0.6
voice certainly there life increase network option candidate,Neutral,neutral,0.6,0.6
oil school support thought television current interesting southern,Neutral,neutral,0.6,0.6
down amount daughter way play adult appear mind especially,Neutral,neutral,0.6,0.6
soon better account because work shake admit indicate house admit space recently sea do nor simple concern want lose kitchen,Neutral,neutral,0.6,0.6
turn single oil drop set sit after sing history,Neutral,neutral,0.6,0.6
toward against be fund everything whatever baby attorney too professor hospital brother just room institution result value her research leader news though,Negative,sadness,0.82,0.78
painting billion population generation recognize still matter natural reduce learn,Neutral,neutral,0.6,0.6
several away grow west if try born maybe argue second,Neutral,neutral,0.6,0.6
difficult movement position identify what her at month wish also hair say record federal director try hour term close,Neutral,neutral,0.6,0.6
teach wide budget board save start according front public exactly,Neutral,neutral,0.6,0.6
four rock rich benefit gun under none maybe,Neutral,neutral,0.6,0.6
good gun after physical example total maintain leave,Positive,joy,0.85,0.8
result teacher its because partner own consider visit set painting give score over very catch,Neutral,neutral,0.6,0.6
despite bag go tell kind pay gas tree benefit heavy itself discussion it loss management hope brother fly item,Neutral,neutral,0.6,0.6
place eight art buy your bag detail community adult wind participant start light carry full dinner century power wife against threat,Neutral,neutral,0.6,0.6
bad meeting generation example natural consider daughter fall many decide include talk weight front new during,Negative,sadness,0.82,0.78
may only public describe role city statement dog street subject,Neutral,neutral,0.6,0.6
son thousand agree send interesting gun newspaper about indeed age especially next similar,Neutral,neutral,0.6,0.6
bad wonder people property car record attorney others training old cold,Negative,sadness,0.82,0.78
cell official join rate care cut meet,Neutral,neutral,0.6,0.6
trip shoulder civil particular son surface war finally standard while might,Neutral,neutral,0.6,0.6
able ten exist owner music thing hold occur your western challenge never our lay,Neutral,neutral,0.6,0.6
always teach compare alone way present place unit management enough,Neutral,neutral,0.6,0.6
likely final age difference forward star not act professor interest matter clear oil thought store full real,Neutral,neutral,0.6,0.6
card pretty anyone conference group notice two home,Neutral,neutral,0.6,0.6
international performance change compare up why great hear training important move nothing you,Positive,joy,0.85,0.8
some so meeting financial economic small save serious expert hour later,Neutral,neutral,0.6,0.6
worry bag camera they as stuff behavior civil employee trouble movement hold town at,Neutral,neutral,0.6,0.6
hundred on remain church consumer position might her alone nice image,Neutral,neutral,0.6,0.6
second plant child subject low evening huge few enough today part share set rise method right interview his when,Neutral,neutral,0.6,0.6
detail speak kind describe pressure within trip likely open pick dinner instead,Neutral,neutral,0.6,0.6
yet lead person issue head shake event suggest great area hear old magazine mother determine same data star first condition open,Positive,joy,0.85,0.8
teach account trade general him,Neutral,neutral,0.6,0.6
spend year soldier food marriage card run environment only past table again several set away bad know place,Negative,sadness,0.82,0.78
degree mother value production system result past smile shake keep adult sport enjoy about role tell boy plant performance,Neutral,neutral,0.6,0.6
rise method minute child break on indeed whole condition administration dog help,Neutral,neutral,0.6,0.6
character expect strategy role protect successful measure white improve husband record mention west occur number leave wait,Neutral,neutral,0.6,0.6
unit power tend however always else expect daughter how,Neutral,neutral,0.6,0.6
garden card majority break military live day plan reach success do even option effort southern more small,Neutral,neutral,0.6,0.6
believe table hot from step for,Neutral,neutral,0.6,0.6
situation focus i national design,Neutral,neutral,0.6,0.6
dream public attack water partner television my drug character adult pretty,Neutral,neutral,0.6,0.6
successful report those field yeah minute beat happy top cultural,Positive,joy,0.85,0.8
notice within music evidence force race keep heart foreign ready red,Neutral,neutral,0.6,0.6
player tend suddenly ten reveal he window professional center yeah check manager some,Neutral,neutral,0.6,0.6
environmental light doctor move possible various night study most job,Neutral,neutral,0.6,0.6
few see production coach activity fine more truth whatever none,Negative,sadness,0.82,0.78
hot from something whose above popular official serious ability history our another under service type,Neutral,neutral,0.6,0.6
senior traditional main they candidate western center center,Neutral,neutral,0.6,0.6
room month daughter end hold board camera however ahead consider card grow person animal,Neutral,neutral,0.6,0.6
avoid professional weight choice administration leave measure car short this,Neutral,neutral,0.6,0.6
collection chair technology usually prevent participant interest never,Neutral,neutral,0.6,0.6
mean issue decision me head court challenge only happy act today pretty,Positive,joy,0.85,0.8
energy stop soldier good source appear watch subject stock speak number number city learn peace support worry think baby,Positive,joy,0.85,0.8
describe reveal leg blood begin any recognize,Neutral,neutral,0.6,0.6
type air third tonight myself miss training yes rule agent,Neutral,neutral,0.6,0.6
series full home chance budget box town collection which chance,Neutral,neutral,0.6,0.6
really weight during total back admit start position plan,Neutral,neutral,0.6,0.6
probably main these catch need less line around else speech movie,Neutral,neutral,0.6,0.6
despite task phone just spend fight know police,Neutral,neutral,0.6,0.6
scene sure sometimes their foot,Neutral,neutral,0.6,0.6
defense think receive mouth spend become score owner final,Neutral,neutral,0.6,0.6
or memory charge once western mind program myself window start voice can,Neutral,neutral,0.6,0.6
attack this choice arrive speak however tend gun look stop sing cut set until others ready,Neutral,neutral,0.6,0.6
region town ahead success republican condition writer everyone music,Neutral,neutral,0.6,0.6
turn country peace citizen law current who tonight goal north student ability consumer but include finish assume,Neutral,neutral,0.6,0.6
two floor board others young method else also term cut control full job,Neutral,neutral,0.6,0.6
agency hear thing theory so great wear one hour throughout bed off game rather,Positive,joy,0.85,0.8
future herself guy good sport specific total nor degree use time walk care piece student last dog southern thus after,Positive,joy,0.85,0.8
miss family sign station trial poor concern land floor suffer,Neutral,neutral,0.6,0.6
heavy buy this buy voice week machine after improve market hundred,Neutral,neutral,0.6,0.6
relationship his low herself wife success cultural war learn address,Neutral,neutral,0.6,0.6
sister worker somebody scene by table current far arrive painting and week do tv support production,Neutral,neutral,0.6,0.6
health necessary friend mr despite risk,Neutral,neutral,0.6,0.6
much skill account support opportunity west employee box relate discover pay democratic cold,Neutral,neutral,0.6,0.6
area cultural until plant girl black believe police back race structure too water eat add should likely,Neutral,neutral,0.6,0.6
gas theory general local serve generation expert smile become grow themselves cost,Neutral,neutral,0.6,0.6
bit school hotel guy start move ball music summer than read here maintain person,Neutral,neutral,0.6,0.6
far husband second foreign land here you number,Neutral,neutral,0.6,0.6
create music down natural able allow pull that also,Neutral,neutral,0.6,0.6
increase and fall professional perhaps follow site plant subject program alone individual station,Neutral,neutral,0.6,0.6
exactly skin human drive appear,Neutral,neutral,0.6,0.6
for between past law bar run management majority,Neutral,neutral,0.6,0.6
organization recognize college catch experience room two sign environmental energy half camera century,Neutral,neutral,0.6,0.6
nation catch chair every best finish method low teacher interview herself up star,Positive,joy,0.85,0.8
again development power war song near ahead force marriage effect yes drug couple indicate like,Neutral,neutral,0.6,0.6
capital window country popular life page child catch loss laugh defense southern low wife reflect sort red compare outside,Neutral,neutral,0.6,0.6
time may manage serious along decision statement add stock collection,Neutral,neutral,0.6,0.6
support base case again picture again food difference different focus lead important perform language chair single other american maybe southern,Neutral,neutral,0.6,0.6
raise significant story worker player board sort anyone certainly compare life eat street writer,Neutral,neutral,0.6,0.6
like wind edge center plant discuss son treat tax lose dinner million sometimes tv plan,Neutral,neutral,0.6,0.6
help own scientist true before,Neutral,neutral,0.6,0.6
boy nice listen member weight,Neutral,neutral,0.6,0.6
political line sell respond player middle thought time task employee movement game realize system money campaign situation floor represent daughter meet interesting cell,Neutral,neutral,0.6,0.6
skill painting reason executive sign my get official sure television body stage gas manage control join,Neutral,neutral,0.6,0.6
majority century modern past exist while it foot arrive,Neutral,neutral,0.6,0.6
example tree for level significant agency coach part rich vote miss song eight late able here,Neutral,neutral,0.6,0.6
reason wait movie office operation month budget long prepare,Neutral,neutral,0.6,0.6
house onto hold well upon local something station itself hospital discussion both skin fish,Neutral,neutral,0.6,0.6
manage there begin live action represent pick hospital why as three various,Neutral,neutral,0.6,0.6
bill grow its increase power memory statement music entire return,Neutral,neutral,0.6,0.6
general but radio consumer but western form laugh notice station important grow soldier soldier some available decade product process yard,Neutral,neutral,0.6,0.6
international away season eight on first less by director mr sense,Neutral,neutral,0.6,0.6
during state pretty green send impact stand seat,Neutral,neutral,0.6,0.6
hundred threat air red floor discuss fly road we unit leader,Neutral,neutral,0.6,0.6
remain response game consider deal down you,Neutral,neutral,0.6,0.6
they significant answer word service person some check choice whether scientist street among wall,Neutral,neutral,0.6,0.6
stuff read can receive history article hot long identify right piece happy site civil suggest,Positive,joy,0.85,0.8
two everything factor course threat happen,Neutral,neutral,0.6,0.6
owner conference central her change check operation appear civil itself,Neutral,neutral,0.6,0.6
fall single history drop from project win word occur resource until out fall,Neutral,neutral,0.6,0.6
right quickly fill consumer agency significant student example open firm,Neutral,neutral,0.6,0.6
allow imagine night item choose yet go go surface money thousand individual eat level certain ahead exactly,Neutral,neutral,0.6,0.6
adult class suggest performance tonight strong staff ask gun bag star word deep follow necessary what,Neutral,neutral,0.6,0.6
themselves return add part wall do need source spend month officer son down study,Neutral,neutral,0.6,0.6
season get very as maintain sign wind return,Neutral,neutral,0.6,0.6
strong city herself change drive goal shake attack class author,Neutral,neutral,0.6,0.6
late thousand rest blue always general thousand continue total,Neutral,neutral,0.6,0.6
by fear where political also check friend strategy meeting recently,Neutral,neutral,0.6,0.6
huge performance worker customer his career down foreign hold several,Neutral,neutral,0.6,0.6
test pick suddenly pull drug republican hit impact whose a hold charge successful line house discussion cause play management phone another among,Neutral,neutral,0.6,0.6
trade movement care specific service student value four,Neutral,neutral,0.6,0.6
street feel sometimes town might finish should vote anything production prevent,Neutral,neutral,0.6,0.6
personal cover right impact figure hospital card politics try page last high third chance,Neutral,neutral,0.6,0.6
form whole serious per fish indeed ability ten ability campaign level budget road ok assume main wear add,Neutral,neutral,0.6,0.6
still once wide what floor suffer explain arm her indicate spend,Neutral,neutral,0.6,0.6
their begin necessary scientist million church sure above garden trial south among listen,Neutral,neutral,0.6,0.6
piece soon will team manage room political likely tend away support improve speak hot short growth,Neutral,neutral,0.6,0.6
heavy notice thus happen impact your concern last fund everyone gas wide sometimes,Neutral,neutral,0.6,0.6
avoid piece sure usually figure care of just identify party congress rule law exactly program,Neutral,neutral,0.6,0.6
name central involve according community walk argue act garden until,Neutral,neutral,0.6,0.6
factor most then traditional include its tonight catch home house hair,Neutral,neutral,0.6,0.6
some above great myself seek could big though drive,Positive,joy,0.85,0.8
four church religious here seat recent get decade recognize day first indeed four technology far maintain citizen process summer past spring something seven state,Neutral,neutral,0.6,0.6
service fact plan health with explain her relate treatment your,Neutral,neutral,0.6,0.6
method first indeed red social their special sense you nor,Neutral,neutral,0.6,0.6
bank cultural usually sign despite red wonder born compare top oil business continue help can relationship,Neutral,neutral,0.6,0.6
decade red officer cultural interview kitchen accept above during call,Neutral,neutral,0.6,0.6
when pretty music his themselves wind nothing system soon such measure show,Neutral,neutral,0.6,0.6
boy management stuff answer similar law life hard heavy light,Neutral,neutral,0.6,0.6
chance raise from hold relate contain claim top garden research,Neutral,neutral,0.6,0.6
nice clear wait term bar mr majority save structure say add become though police shoulder reality must responsibility,Neutral,neutral,0.6,0.6
performance stock always child support thing could poor again true candidate,Neutral,neutral,0.6,0.6
game ball particularly nice soldier so visit mention admit ready,Neutral,neutral,0.6,0.6
worry test perform personal produce source shoulder work read try,Neutral,neutral,0.6,0.6
score hard relationship red must book somebody a vote see newspaper eye trip dinner air,Neutral,neutral,0.6,0.6
or hot matter interesting attack produce medical north sound land coach home knowledge door,Neutral,neutral,0.6,0.6
glass necessary try draw coach physical somebody increase never institution next three let,Neutral,neutral,0.6,0.6
last whether interest car red class social campaign technology son lead bring evening image different,Neutral,neutral,0.6,0.6
report improve rise cut amount relationship all,Neutral,neutral,0.6,0.6
film success marriage voice decide congress early development,Neutral,neutral,0.6,0.6
each likely employee south sell son number little agency,Neutral,neutral,0.6,0.6
job writer player myself just thus analysis level door vote suffer,Neutral,neutral,0.6,0.6
standard order institution out all environment friend rather outside dog protect respond finish represent option affect win great,Positive,joy,0.85,0.8
in my expert card a treat program without always,Neutral,neutral,0.6,0.6
including source dream health world treat half before pm something together nice,Neutral,neutral,0.6,0.6
provide factor against above again treat school article red chance,Neutral,neutral,0.6,0.6
year agency interest scientist certainly population although reveal reach could citizen industry,Neutral,neutral,0.6,0.6
he fund goal course pull down east group specific help by adult across force free democrat responsibility into product professor entire authority population,Neutral,neutral,0.6,0.6
actually such word agree beat offer ever thing learn task individual hot outside at tree drive,Neutral,neutral,0.6,0.6
hand participant join front exist above police month treatment write as,Neutral,neutral,0.6,0.6
into school prevent defense never movie exist party late drop son under maybe fight,Neutral,neutral,0.6,0.6
against try police building home campaign hair either head herself,Neutral,neutral,0.6,0.6
capital image agent hospital film itself foreign likely enter something probably,Neutral,neutral,0.6,0.6
let sing strong season film program again what factor response little energy ground dark stuff,Neutral,neutral,0.6,0.6
door couple purpose together major hand window vote bar because free game dog see economy may win for stand american trip,Neutral,neutral,0.6,0.6
mention itself walk very during,Neutral,neutral,0.6,0.6
certainly executive early authority teach short window enjoy remain,Neutral,neutral,0.6,0.6
by yet movement sing fight information others draw mention each social reduce dream week those oil economy range,Neutral,neutral,0.6,0.6
want know she economy example fine sign law feel money strategy unit close test media of,Neutral,neutral,0.6,0.6
easy road although artist your avoid,Neutral,neutral,0.6,0.6
television republican democratic cultural recently fast community indeed,Neutral,neutral,0.6,0.6
enter war fund six deep,Neutral,neutral,0.6,0.6
short box to who change opportunity about lay interview chance whether high in or fear,Neutral,neutral,0.6,0.6
police interesting dark note our economic night animal country protect magazine minute that role reduce,Neutral,neutral,0.6,0.6
fill bed indeed station kind always compare case forget assume cultural much space fund,Neutral,neutral,0.6,0.6
important call hundred traditional entire billion reduce by anything,Neutral,neutral,0.6,0.6
cup protect reveal big size exist allow shoulder,Neutral,neutral,0.6,0.6
radio girl property institution summer control indeed product on not run enough including,Neutral,neutral,0.6,0.6
billion professional offer tax line capital better argue business miss majority task capital drug so affect strong stay skill write over,Neutral,neutral,0.6,0.6
scientist mention subject just despite dark major section,Neutral,neutral,0.6,0.6
character ability pick must store so better sound information young reveal lot south little out produce agency investment responsibility,Neutral,neutral,0.6,0.6
reach pass check community bring difficult arrive,Neutral,neutral,0.6,0.6
mind drop money while high fast both film nothing,Neutral,neutral,0.6,0.6
far least window structure sense audience window center degree community eat red young full forward relate western democrat blood,Neutral,neutral,0.6,0.6
line mind state break garden pull space take,Neutral,neutral,0.6,0.6
recent speech government without store every investment candidate cause contain do time mrs her international staff few design risk garden task catch,Neutral,neutral,0.6,0.6
capital family general develop strategy grow care material all soon president great system color mr,Positive,joy,0.85,0.8
put for billion name ten president attention force environment beat soon able lay board nearly but give although child,Neutral,neutral,0.6,0.6
character without box place leg heart hold boy,Neutral,neutral,0.6,0.6
head between nearly get type history training sometimes stage,Neutral,neutral,0.6,0.6
factor level president cold case appear stage,Neutral,neutral,0.6,0.6
professional theory from ever water military trial song young offer country both these wind address draw health reach run,Neutral,neutral,0.6,0.6
theory form also adult choose change somebody everything tonight between artist space example character certainly task family,Neutral,neutral,0.6,0.6
behind free few camera visit various throughout art itself light we thousand simply check camera wind yeah of,Neutral,neutral,0.6,0.6
laugh six single degree character million top real probably wait career brother opportunity serve job service,Neutral,neutral,0.6,0.6
campaign together red test hair team others war same discussion today always way my structure him summer learn position,Neutral,neutral,0.6,0.6
see sea prove face five actually smile article congress hear and country his evidence response,Neutral,neutral,0.6,0.6
research center food upon common develop store check necessary,Neutral,neutral,0.6,0.6
specific man hear car security area consider table particular more check blue resource several,Neutral,neutral,0.6,0.6
word coach pressure wish policy difficult control certain dog the,Neutral,neutral,0.6,0.6
fight so specific night school television democratic size wide democrat,Neutral,neutral,0.6,0.6
admit side truth take purpose whole act issue almost animal body task,Neutral,neutral,0.6,0.6
republican clearly writer good bag forget include assume,Positive,joy,0.85,0.8
by maybe several everybody where a mouth product east increase floor sense pm,Neutral,neutral,0.6,0.6
plan how deal economic member want stand,Neutral,neutral,0.6,0.6
member create ask really remember point south management yeah father professional old once purpose positive official huge,Neutral,neutral,0.6,0.6
listen increase knowledge next success nor decide others future late officer,Neutral,neutral,0.6,0.6
structure religious church opportunity figure operation finally,Neutral,neutral,0.6,0.6
pretty cold term available federal kind young peace government design thank indeed either,Neutral,neutral,0.6,0.6
cause moment weight each everything choose imagine course buy natural care,Neutral,neutral,0.6,0.6
despite fill claim hit suggest generation among develop sea feeling article program area movement analysis these hope,Neutral,neutral,0.6,0.6
many again yeah old thousand identify perform choose,Neutral,neutral,0.6,0.6
treat light can free prepare this you bring phone reflect exactly firm,Neutral,neutral,0.6,0.6
something your adult campaign measure world these make left stage police behind pressure consumer parent reason dark talk seven,Neutral,neutral,0.6,0.6
computer care tough various believe stock near name,Neutral,neutral,0.6,0.6
next already writer wall show each film meet determine,Neutral,neutral,0.6,0.6
fact tree else into area marriage say face sign town minute there protect natural,Neutral,neutral,0.6,0.6
